Title,Author,url,download,ID,Fandom Tags,Relationship Tags,Character Tags,Additional Tags,Status,Chapter Count,Current Chapter,Summary,Completed,Category_ID
They were 4 years old~,anzaisuniverse,https://archiveofourown.org/works/29526585,https://archiveofourown.org/downloads/29526585/title.epub,AO3W_29526585,['僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Bakugou Katsuki/Midoriya Izuku', 'Aizawa Shouta | Eraserhead/Yamada Hizashi | Present Mic']","['Bakugou Katsuki', 'Midoriya Izuku', 'Class 1-A (My Hero Academia)', 'Kirishima Eijirou', 'Ashido Mina', 'Aoyama Yuuga', 'Asui Tsuyu', 'Iida Tenya', 'Uraraka Ochako', 'Kaminari Denki', 'Satou Rikidou', 'Jirou Kyouka', 'Sero Hanta', 'Tokoyami Fumikage', 'Todoroki Shouto', 'Hagakure Tooru', 'Mineta Minoru', 'Yaoyorozu Momo', 'Nedzu (My Hero Academia)', 'Yamada Hizashi | Present Mic', 'Aizawa Shouta | Eraserhead', 'Yagi Toshinori | All Might', 'Kayama Nemuri | Midnight', 'Ectoplasm (My Hero Academia)', 'Ishiyama Ken | Cementoss']","['analytical izuku', 'Genius Midoriya Izuku', 'Genius Katsuki Bakugou', 'Soft Bakugou Katsuki', 'Badass Izuku', 'BAMF Midoriya Izuku', 'Fluff and Angst', 'Eventual Smut', 'Torture', 'Dead Midoriya Inko', 'Dead Bakugou Mitsuki', 'Dead Midoriya Hisashi', 'Dead Bakugou Masaru', 'Selectively Mute Midoriya Izuku', 'Eventual Romance', 'Angst with a Happy Ending', 'Other Additional Tags to Be Added', 'Midoriya Izuku Has a Telekinesis Quirk', 'Midoriya Izuku Has a Quirk', 'Panic Attacks', 'Kidnapping', 'No trigger warnings', 'Daily uploads', 'Monthly- week breaks', 'Other tags will be adding as the story progresses', 'BAMF Bakugou Katsuki', 'Bakugou Katsuki is Bad at Feelings', 'Protective Bakugou Katsuki', 'Protective Midoriya Izuku', 'Midoriya Izuku is a Little Shit', 'Dadzawa?', 'I think maybe yeah', 'Dadzawa', 'Playlist', 'fillers', 'First Book', 'Izuku Has Anxiety', 'Midoriya Izuku Needs Therapy', 'Bakugou Katsuki Needs Therapy', 'Todoroki Shouto Needs Therapy', 'Mineta Minoru is Expelled from U.A. High School', 'i hate him so much he deserves it', 'Shoto Todoroki is a clueless but funny to tease friend', 'Shoto is adopted by Izuku', 'not literally but', 'Maybe I thought about TodoDekuBaku', 'idk idk', 'Alternate Universe - Canon Divergence', 'Bakugou Katsuki & Midoriya Izuku are Best Friends', 'Bakugou Katsuki & Midoriya Izuku Friendship', 'Bakugou Katsuki & Midoriya Izuku are Childhood Friends', 'Aromantic Asexual Todoroki Shouto', 'Abandoned Work - Unfinished and Discontinued']",Completed,16,1,They were just 4 years old. Four years old when they saw their parents get killed in front of them. Five years old when they were submitted to torture. Six years old when they were used for tools. 12  years old when they promised to stick together. 16 years old when they start U.A.,True,3
Izuku Midoriyas big brother,Lurking96,https://archiveofourown.org/works/28286037,https://archiveofourown.org/downloads/28286037/title.epub,AO3W_28286037,['僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Midoriya Izuku & Shigaraki Tomura | Shimura Tenko', 'Midoriya Hisashi/Midoriya Inko', 'Midoriya Hisashi & Midoriya Izuku', 'Midoriya Hisashi & Shigaraki Tomura | Shimura Tenko', 'Midoriya Inko/Sensei | All For One', 'Midoriya Inko & Shigaraki Tomura | Shimura Tenko', 'Yagi Toshinori/Fear', 'Midoriya Izuku/Happiness']","['Midoriya Inko', 'Midoriya Hisashi', 'Shigaraki Tomura | Shimura Tenko', 'Midoriya Izuku', 'Yagi Toshinori | All Might']","['Protective Shigaraki Tomura | Shimura Tenko', 'Parental Sensei | All For One', 'Good Parent Midoriya Inko', 'Good Parent Midoriya Hisashi', 'Bakugou Katsuki Swears A Lot', 'Bakugou Katsuki is Bad at Feelings', 'Other Additional Tags to Be Added', 'Tags May Change']",Updated,4,1,A chance encounter makes a family bigger. Everyone can become a hero if they want to be. Parents should be encouraging of their childs hobbies. Or what happens if the Midoriyas adopt a boy formerly known as Tenko Shimura.,False,2
"When life gives you a child, you raise him to be the best hero",msbexxi,https://archiveofourown.org/works/29104260,https://archiveofourown.org/downloads/29104260/title.epub,AO3W_29104260,['僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Aizawa Shouta | Eraserhead/Yamada Hizashi | Present Mic', 'Aizawa Shouta | Eraserhead & Midoriya Izuku', 'Midoriya Izuku & Yamada Hizashi | Present Mic', 'Midoriya Izuku & Todoroki Shouto']","['Aizawa Shouta | Eraserhead', 'Midoriya Izuku', 'Yamada Hizashi | Present Mic', 'Sensei | All For One', 'Todoroki Shouto', 'Bakugou Katsuki']","['Parental Aizawa Shouta | Eraserhead', 'Parental Yamada Hizashi | Present Mic', 'Dead Midoriya Inko', 'Midoriya Izuku Has a Quirk', 'Aizawa Shouta | Eraserhead Adopts Midoriya Izuku', ""Sensei | All For One is Midoriya Izuku's Parent"", 'Other Additional Tags to Be Added', 'Endeavor is a kinda okay parent', 'Midoriya Izuku and Todoroki Shouto are Best Friends', 'Midoriya Izuku & Todoroki Shouto are Childhood Friends', 'Bakugou Katsuki & Midoriya Izuku are Not Childhood Friends']",Completed,40,1,"Aizawa Shouta would call himself a simple guy. He was young, had a job as a hero, and had his long time boyfriend that has been by his side for what feels like forever. So when he ends up finding and saving a child at the age of 21 during what seemed to be a regular raid at a villain hideout, he's a bit surprised when he starts becoming attached to the green haired 6 year old.",True,3
Emerald Green,CherryBlossomTea (orphan_account),https://archiveofourown.org/works/30127416,https://archiveofourown.org/downloads/30127416/title.epub,AO3W_30127416,['僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Bakugou Katsuki/Midoriya Izuku', 'Bakugou Katsuki & Midoriya Izuku', 'Bakugou Katsuki & Kirishima Eijirou', 'Ashido Mina & Bakugou Katsuki & Kaminari Denki & Kirishima Eijirou & Sero Hanta']","['Midoriya Izuku', 'Bakugou Katsuki', 'Midoriya Inko', 'Sensei | All For One', 'Yagi Toshinori | All Might', 'Kirishima Eijirou', 'Ashido Mina', 'Kaminari Denki', 'Kayama Nemuri | Midnight', 'Yamada Hizashi | Present Mic', 'Toga Himiko', 'Sako Atsuhiro | Mr. Compress', 'Iguchi Shuuichi | Spinner', 'Dabi (My Hero Academia)']","['Midoriya Izuku Has a Quirk', 'Villain Midoriya Izuku', 'Midoriya Izuku Needs A Hug', 'Bakugou Katsuki is Bad at Feelings', 'Protective Bakugou Katsuki', 'Kirishima Eijirou is a Good Friend', 'Parental Yagi Toshinori | All Might messed up', 'Aizawa Shouta | Eraserhead messed up', 'Bakugo Katsuki is in jail', 'but not what you think', 'Abused Midoriya Izuku', 'spoiler - Freeform', 'Dead Midoriya Inko', 'Sensei | All For One is Midoriya Hisashi', 'Implied/Referenced Child Abuse', 'Abusive Midoriya Hisashi', ""Midoriya Hisashi's Bad Parenting"", 'Sad Midoriya Izuku', 'Sad Bakugou Katsuki', 'You might cry', 'Midoriya Izuku is in the League Of Villains', 'Midoriya Izuku is in jail', 'Midoriya Izuku is a Dork', 'Midoriya Izuku Does Not Have One for All Quirk']",Updated,2,1,"Everyday Friday, and Monday Katsuki Bakugo went somewhere at 7, no one knew where he was going. Class 1A and Mr Aizawa didn't qustion him at first until they noticed it was EVERY Monday and Friday, they asked him where he was going and even tried to make him stay but every time he has gone somewhere. It was until Kirishima followed him. Kirishima found Bakugo Sitting at a table with a guy with curly green hair big round green eyes and Kirishima had seen his hands, ankles and neck covered with bandages. He decided to go back to UA dorms and didn't tell anyone because I mean what's so interesting about that?! Nothing really Well besides The guy being a Villain. Izuku was walking down the street until someone with red sticky hair stoped him with a group of people behind him. What will happen?",False,2
"Lose some, win some",BitchImTired,https://archiveofourown.org/works/15580410,https://archiveofourown.org/downloads/15580410/title.epub,AO3W_15580410,['僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Aizawa Shouta | Eraserhead/Yamada Hizashi | Present Mic', 'Aizawa Shouta | Eraserhead & Midoriya Izuku', 'Midoriya Izuku & Yamada Hizashi | Present Mic', 'Other Relationship Tags to Be Added']","['Yamada Hizashi | Present Mic', 'Aizawa Shouta | Eraserhead', 'Yagi Toshinori | All Might', 'Midoriya Izuku', 'Midoriya Inko', 'Kayama Nemuri | Midnight', 'Other Character Tags to Be Added', 'Midoriya Hisashi']","['Alternate Universe', 'fuffly', 'Fluff and Angst', 'Hurt/Comfort', 'Adorable Midoriya Izuku', 'Midoriya Izuku Needs A Hug', 'Quirkless Midoriya Izuku', 'dadzama', 'Dadmic', 'Parental Yagi Toshinori | All Might', 'Parental Aizawa Shouta | Eraserhead', 'Parental Yamada Hizashi | Present Mic', 'Family Feels', 'Midoriya Izuku Has PTSD - Post-Traumatic Stress Disorder', 'Did I kill Inko?', 'who knows - Freeform', 'Slight haphephobia', 'Selectively Mute Midoriya Izuku', 'Protective Yamada Hizashi Present Mic', 'Past assumed neglect/abuse', 'Protective Yagi Toshinori | All Might', 'Protective Aizawa Shouta | Eraserhead', 'Autistic Bakugou Katsuki', 'Villain Midoriya Hisashi', 'Abusive Midoriya Hisashi', 'Hard of Hearing Bakugou Katsuki', 'Soft Bakugou Katsuki', 'Good Parent Bakugou Mitsuki']",Updated,8,1,"The day Midoriya Izuku reached the age of four was supposed to be celebrated and happy, but that doesn't happen when he is diagnosed as quirkless, that day he would break and lose everything, but Aizawa and Hizashi would be there to collect the pieces.",False,2
Guess I'll die!,BitchImTired,https://archiveofourown.org/works/16645493,https://archiveofourown.org/downloads/16645493/title.epub,AO3W_16645493,['僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Midoriya Inko & Midoriya Izuku', 'Midoriya Izuku & Shinsou Hitoshi', 'Other Relationship Tags to Be Added', 'Bakugou Katsuki & Midoriya Izuku', 'Midoriya Izuku & Original Character(s)', 'Midoriya Izuku & Original Female Character(s)', 'Midoriya Izuku & Original Male Character(s)', 'Akatani ""Yamikumo"" Mikumo & Midoriya Izuku', 'Akatani ""Yamikumo"" Mikumo & Bakugou Katsuki & Midoriya Izuku & Original Character(s)', 'Aizawa Shouta | Eraserhead/Kayama Nemuri | Midnight/Yamada Hizashi | Present Mic', 'Aizawa Shouta | Eraserhead/Yamada Hizashi | Present Mic', 'Kayama Nemuri | Midnight/Yamada Hizashi | Present Mic', 'Aizawa Shouta | Eraserhead/Kayama Nemuri | Midnight']","['Midoriya Izuku', 'Midoriya Inko', 'Yagi Toshinori | All Might', 'Bakugou Katsuki', 'Aizawa Shouta | Eraserhead', 'Shinsou Hitoshi', 'Other Character Tags to Be Added', 'Class 1-A (My Hero Academia)', 'Class 1-B (My Hero Academia)', 'Akatani ""Yamikumo"" Mikumo']","['Cute Midoriya Izuku', 'Depressed Midoriya Izuku', 'Midoriya Izuku Needs A Hug', 'Tired Izuku', 'Quirkless Midoriya Izuku', 'Midoriya Izuku Does Not Have One for All Quirk', 'Protective Class 1-A (My Hero Academia)', 'Protective Class 1-B (My Hero Academia)', 'Parental Tsukauchi Naomasa', 'I may or not have traumatized Bakugou a little', 'Bakugou is an Asshole', ""this may or not be inspired by venom? it's different though"", 'Good Parent Midoriya Inko', 'BAMF Midoriya Izuku', 'Other Additional Tags to Be Added', 'Parental Aizawa Shouta | Eraserhead', 'Bakugou Katsuki Redemption', 'Suicidal Thoughts', 'Suicidal Midoriya Izuku', 'Polyamorous Character', 'Polyamory', 'Yagi Toshinori | All Might Bashing', 'Yagi Toshinori | All Might Being an Asshole']",Updated,21,1,"Au where Izuku takes Bakugou’s advice and turns out he was right! He did get a quirk....a very talkative quirk, is not like he is complaining about it though.",False,2
Diamonds in the Rough *INDEFINITE HIATUS*,tryingtheirbestpacito,https://archiveofourown.org/works/17767388,https://archiveofourown.org/downloads/17767388/title.epub,AO3W_17767388,['僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Bakugou Katsuki & Midoriya Izuku', 'Midoriya Izuku & Everyone']","['Bakugou Katsuki', 'Midoriya Izuku', 'Ojiro Mashirao', 'Asui Tsuyu', 'Ashido Mina', 'Shinsou Hitoshi', 'Original Characters', 'Other Character Tags to Be Added', 'Sero Hanta']","['Quirkless Midoriya Izuku', 'Supportive Bakugou Katsuki', 'Midoriya-5ft of concentrated sass and pettiness-Izuku', 'Bakugo is So Done', 'someone help these children', 'Midoriya Izuku blackmails people', 'Izuku shows no mercy', 'Minor Original Character(s)', 'no beta we die like men', 'Izuku and Katsuki are actually friends', 'this is basically crack im gonna be honest', 'im getting a lot farther than i thought i would', 'Bakugou Katsuki & Midoriya Izuku are Best Friends', 'Bakugou Katsuki Swears A Lot but can you blame him', 'So does Midoriya tbh', 'i fucked up the timeline some but im too lazy to change it at this point', 'Crack Treated Seriously', ""Midoriya and I were given the gift of hands and we're going to make that everyone else's problem"", 'Blood and Violence', 'Bone breaking time my guys', 'small children getting attacked by adults', 'adults will learn to regret that decision', 'Canon-Typical Violence', 'Blood and Gore', 'Blood and Injury', 'shits gettin real for a hot minute guys', 'On Hiatus', ""Don't know for how long"", 'INDEFINITE HIATUS']",Updated,61,1,"Everyone told Midoriya he couldn't be a hero without a quirk. Everyone that is, except his friend Bakugo Katsuki. Then again, no one else has seen him beat the shit out of someone with a brick and a 2x4 plank of wood...",False,2
Title,Author,url,download,ID,Fandom Tags,Relationship Tags,Character Tags,Additional Tags,Status,Chapter Count,Current Chapter,Summary,Completed,Category_ID
The Sensible Thing To Do,lovelysandlonelys,https://archiveofourown.org/works/24792661,https://archiveofourown.org/downloads/24792661/title.epub,AO3W_24792661,['僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Aizawa Shouta | Eraserhead & Midoriya Izuku', 'Aizawa Shouta | Eraserhead/Yamada Hizashi | Present Mic', 'Hatsume Mei & Midoriya Izuku']","['Midoriya Izuku', 'Aizawa Shouta | Eraserhead', 'Yamada Hizashi | Present Mic', 'Midoriya Inko', 'Yagi Toshinori | All Might', 'Bakugou Katsuki', 'Original Characters', 'Kanai Asami (OC that runs junkyard)', 'Hatsume Mei']","['Characters to be added as the story progresses', 'Suicide Attempt', 'Suicidal Thoughts', 'Suicide Notes', 'Romanticization of Suicide', 'Rooftops', 'Angst with a Happy Ending', 'Angst', 'Mild Hurt/Comfort', 'Midoriya Izuku Does Not Have One for All Quirk', 'Quirkless Midoriya Izuku', 'Trigger warning for suicide', 'Drowning', 'romanticization of drowning', 'Planned Suicide', 'graphic descriptions of drowning', ""but he doesn't actually ever drown lol"", 'Canon-Typical Violence', 'Parental Aizawa Shouta | Eraserhead', 'Bullying', 'suicide baiting', 'Anxiety', 'Dissociation', 'Trauma Recovery', 'Dadzawa', 'Alternate Universe - Canon Divergence', 'Thoughts of death', 'Midoriya Izuku Needs A Hug', 'Fluff and Angst', 'please let me know if you think i need to tag anything else', ""i'm going to try and keep tags updated as i post chapters"", 'Quirkless Discrimination (My Hero Academia)', 'Midoriya Izuku is a Nerd', 'midoriya izuku’s analysis', 'Takoba Municipal Beach Park', 'Junkyard - Freeform', 'Serial Killers', 'quirkless hero izuku', 'Underground Hero Midoriya Izuku', 'Blood and Injury', 'Blood', 'Burns', 'Minor Injuries', 'Serious Injuries', 'Intimidation', 'Confrontations']",Updated,25,1,Midoriya Izuku realized that he could never become a hero. Alternatively: if Izuku took Bakugou’s advice but didn't succeed.,False,2
Not Cut Out For Heroics?,Ended_Flames,https://archiveofourown.org/works/29825475,https://archiveofourown.org/downloads/29825475/title.epub,AO3W_29825475,['僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Midoriya Izuku & Shinsou Hitoshi', 'Class 1-A & Midoriya Izuku', 'Jirou Kyouka/Yaoyorozu Momo', 'Aizawa Shouta | Eraserhead/Yamada Hizashi | Present Mic', 'Kirishima Eijirou & Midoriya Izuku', 'Midoriya Izuku & Monoma Neito', 'Midoriya Izuku & Todoroki Shouto', 'Midoriya Izuku & Tokoyami Fumikage', 'Midoriya Izuku & Yaoyorozu Momo', 'Hagakure Tooru & Midoriya Izuku', 'League of Villains & Midoriya Izuku', 'Midoriya Izuku & Todoroki Family']","['Midoriya Izuku', 'Bakugou Katsuki', 'Shinsou Hitoshi', 'Yagi Toshinori | All Might', 'Aizawa Shouta | Eraserhead', 'Yamada Hizashi | Present Mic', 'Nezu', 'Ectoplasm (My Hero Academia)', 'Kayama Nemuri | Midnight', 'Kirishima Eijirou', 'Yaoyorozu Momo', 'Jirou Kyouka', 'Todoroki Shouto', 'Class 1-A (My Hero Academia)', 'Class 1-B (My Hero Academia)', 'Todoroki Enji | Endeavor', 'Mizushima Masaki | Manual', 'Akaguro Chizome | Stain', 'Midoriya Inko', 'Todoroki Rei', 'Bakugou Mitsuki', 'unnamed origional characters', 'Hatsume Mei', 'Dabi | Todoroki Touya', 'Shigaraki Tomura | Shimura Tenko', 'Toga Himiko', 'Bubaigawara Jin | Twice', 'Sensei | All For One']","['Canon-Typical Violence', 'Quirkless Midoriya Izuku', 'Izuku starts a youtube channel', 'Izuku joins gen ed', 'lesbian kiri moms', 'Izuku finds out about all might', 'Izuku stalks 1-A', 'Izuku is in 1-C', 'eraserdad', 'Aizawa Shouta | Eraserhead Adopts Shinsou Hitoshi', ""shinso doesn't know how to friendship"", 'izuku and shinso end up in 1-A', 'Shinsou Hitoshi Replaces Mineta Minoru', 'Nezu is interested in Izuku', 'Other Additional Tags to Be Added', 'bakugo is totally a fanboy', 'Todoroki Enji | Endeavor Being An Asshole', 'Todoroki Enji | Endeavor Bashing', 'Yagi Toshinori | All Might Bashing', 'Yagi Toshinori | All Might is a Bad Teacher', 'Dabi | Todoroki Touya Redemption', 'Good Older Sibling Dabi | Todoroki Touya', 'Tododeku if you squint - Freeform', 'Midoriya is a hero', 'Sensei | All For One is Midoriya Hisashi', 'League of Villains Redemption (My Hero Academia)']",Completed,75,1,"When Izuku is told to give up on his dreams he finds he finds no reason to continue hoping. He decides instead maybe he can help people in another way, and starts sharing his analysis rather than pursue his useless dream to be a hero. Izuku couldn’t be a hero. That’s what they all said- what they still say, because how can you be a hero without a quirk? But heroes don’t always wear capes and to so many, he already is one. So when he’s told he might have a chance, why wouldn’t he take it? They were wrong when they said he’s not cut out for heroics.",True,3
"Break or Dodge (i'll dodge, thank you)",Silverstarwolfgoddess,https://archiveofourown.org/works/27203251,https://archiveofourown.org/downloads/27203251/title.epub,AO3W_27203251,['僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],[],"['Midoriya Izuku', 'Pro Hero: Slip (OC)', 'Aizawa Shouta | Eraserhead', 'Pro Heroes (My Hero Academia)', 'Class 1-A (My Hero Academia)']","['Mentorship', 'Angst comes by 10', ""I don't know where this is leading"", 'Competent mentorship', 'Temporary hiatus until I decide I am satisfied with the following chapters', 'TEMPORARY Hiatus']",Updated,13,1,"Time moves on. Izuku contacts Slip from time to time. He needs help with OFA and he trusts Slip, after all these years. She was the first one to tell him that he could do it, even if it would be difficult. But she certainly won't make it easy for him and nor will she let him become dependent on her.",False,2
